id,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25
105930,-0.061485,-1.228150,0.572088,0.926131,-0.012370,-0.169069,-0.264013,-0.062571,0.549716,-1.166833,-1.659015,-1.266155,-0.022418,-0.408356,-0.167132,-0.452918,-0.053421,-0.141560,-0.326545,-0.013482,1.306242,0.149434,1.676116,-0.011302,0.859869
105931,0.355168,-0.655398,0.426929,0.571485,-0.127151,0.394362,0.122059,0.238966,1.044881,0.673383,-2.117146,0.761430,-0.004682,0.581990,0.274619,0.867162,-1.718507,1.637551,0.205387,0.030973,0.481600,-0.516820,-0.166472,-0.229941,0.240779
105932,-0.001456,1.152751,-1.034630,-0.938922,1.050648,-0.829345,0.741442,0.611386,-1.450311,0.311375,-0.804897,0.698279,-0.098227,0.645156,0.541057,-0.044339,-0.091487,1.039569,-0.976740,-0.870463,-0.239518,-0.073352,0.862149,2.437151,-0.598023
105933,-0.016750,1.264847,1.375915,0.780705,-0.411290,-0.137194,1.472801,-0.573217,0.877929,0.329814,-0.121672,-0.363445,1.728182,0.896651,-1.215230,1.225903,-0.578877,-0.296049,1.264310,0.663466,-0.410392,-0.801649,-0.302074,-0.261203,1.930313
105934,0.964755,1.062931,0.602895,1.071949,-0.086559,0.401470,0.382348,-0.661967,0.737282,-0.518651,1.893328,-1.386602,-0.682801,0.583806,0.824026,-0.289535,-1.357105,0.899879,-0.752226,2.116247,-0.201277,-0.348889,0.508300,-0.341012,0.599301
105935,0.577864,1.073192,-0.682374,-0.374943,-0.975329,0.403005,0.727361,-0.655163,-1.945402,0.103632,0.237487,0.006128,0.493256,-0.626085,0.650803,0.496310,-0.704161,1.247006,1.169554,-0.213799,0.285080,1.461829,0.432955,-0.159068,0.625045
105936,-0.889448,0.184177,0.369963,1.857306,1.068914,-0.610244,0.754905,0.699439,-0.165062,-0.826477,-0.498163,0.385382,2.956275,2.295028,-1.541384,0.194884,-0.054356,-0.183577,-1.268662,-0.056213,-0.723768,1.177620,-0.564840,-1.420510,0.969168
105937,0.459980,0.418801,-0.554742,-1.020842,-0.063783,1.053295,0.320460,-0.220369,-1.599455,-0.053041,-1.718120,0.628904,0.784340,1.372626,0.585372,2.288354,1.108703,-1.079919,-0.383560,-0.111391,-1.035985,0.300192,-0.860118,0.655695,1.936294
105938,0.202318,1.389131,0.985744,-0.729383,0.171838,-0.641708,-0.299215,0.236254,0.714992,1.324556,-0.821594,-0.927285,2.207860,-0.458249,-1.029794,0.379411,0.078687,0.904811,-0.283225,0.804834,0.201106,-0.481422,0.097027,0.908858,-0.350217
105939,-0.693737,0.646324,-1.116269,0.641772,0.506591,-1.038901,-0.362120,0.643675,0.581069,0.748550,0.687199,1.501700,0.629673,0.789276,-1.164073,-1.010836,-0.296676,-1.866639,0.490038,-0.317128,1.667718,0.815885,-0.013199,0.581895,0.040756
105940,1.634166,1.104673,-0.037983,0.020812,0.570613,1.158208,0.198448,0.645565,1.048887,1.976847,-1.060189,0.035004,0.153081,0.179343,-2.309627,-0.006666,1.776100,-1.003885,0.881333,-1.459008,0.167939,0.228567,-0.129830,-0.262121,-0.423307
105941,0.200344,-0.165437,-2.697433,0.242566,-0.572039,0.111413,-0.758432,-0.622567,-0.577608,0.916744,-0.832766,1.143157,-0.076891,1.696144,-0.246117,0.449867,-0.046272,-0.297054,-2.380241,-0.013653,0.227224,-1.676166,-1.638652,-0.890694,0.727033
105942,2.956521,-0.216747,-1.212890,-0.841487,0.373268,2.053475,0.589658,0.562351,0.446152,-0.466182,0.157142,1.266367,1.380880,-1.111249,1.515268,1.365027,0.375880,-0.274055,-0.604203,0.553498,-0.419391,-1.175623,-1.393670,1.032557,-0.504455
105943,0.413532,1.158829,-1.504282,-0.612027,-0.587479,0.090408,0.679640,-0.590144,-0.436344,0.128120,0.446155,-0.627584,-0.807865,-0.498536,-0.777349,-3.002847,0.067531,-0.287091,-2.145663,-0.819543,1.086655,-0.207176,0.304613,-1.208865,0.210472
105944,0.107606,-1.390530,-0.801650,-0.486295,-1.665257,1.055060,-0.118191,-1.038172,0.177953,-0.686159,0.370719,-2.493493,-0.780965,0.613767,1.258461,-0.092306,1.793945,-0.836570,-0.615193,0.304251,1.338810,-0.437774,-0.404012,-0.444850,0.452912
105945,-0.158030,-0.057212,-1.389843,0.786614,-1.276789,0.579535,-1.422561,-0.712078,-1.485473,0.781207,0.409369,-1.485456,-0.794247,0.341679,-0.414313,-0.186018,-0.638602,-0.493467,0.292176,-1.237237,0.659916,0.057811,-1.350718,0.829128,-0.877448
105946,2.329852,-1.469793,-1.893352,0.639866,-0.360066,1.656143,-0.969327,-0.671825,-0.894987,-2.214121,0.218089,-0.035808,-0.335414,1.374098,-0.630560,0.250071,-0.078263,0.435394,1.049241,-0.662779,0.879227,1.425255,1.657075,-0.053645,-0.010884
105947,2.081396,-1.398246,0.045587,0.289657,-1.599042,1.453291,0.150487,-0.842707,-0.668817,0.770214,0.345302,-0.324362,0.531527,-0.347868,-0.822325,0.862047,1.255348,1.201370,-0.627566,-0.044880,-0.076427,-1.032483,-2.070443,-0.604890,-0.683333
105948,1.779707,-2.655592,1.392407,-0.612550,-0.796316,1.853600,-0.677029,-0.974366,0.297856,0.493907,0.689890,-1.300102,0.878637,-0.849260,0.890613,-1.287995,2.193766,-0.848578,-0.771269,-0.183541,0.280049,0.384495,1.154917,1.150563,-0.324798
105949,-1.513477,0.411275,-0.168934,-0.830477,0.160671,-0.273012,0.307730,-0.147136,0.166337,-0.193762,0.278870,0.216419,1.069837,-0.705786,0.087334,-0.947196,-0.374793,-0.271950,-1.355216,-0.681178,0.460598,-0.811560,-0.837805,-1.461810,-0.451965
105950,-1.876530,-0.073610,2.084399,-0.289820,0.329250,-1.482315,-0.030665,0.193016,-1.390316,0.722201,-1.137151,-0.644907,0.839240,0.859084,-0.462029,-0.329594,-0.398228,-0.483134,-0.669794,1.838600,-0.148542,-0.883817,0.478420,0.278994,-1.823961
105951,-0.475146,-0.027407,1.234094,0.714571,0.499475,-0.261819,0.393625,0.641099,1.318310,-0.197774,-0.134857,0.205631,0.543878,1.067712,-0.549497,0.707469,0.459196,-0.796192,1.078966,1.640815,-0.411975,-1.477641,1.481546,-0.312247,0.496405
105952,-0.464975,1.556831,0.453046,-0.665144,-1.647845,-0.550610,-0.055984,-0.957457,-1.585495,0.000302,-0.318306,-0.537111,0.494364,2.479029,-0.324405,0.285453,1.335069,-0.321853,-0.259072,0.769198,2.224867,1.751747,-2.225251,0.904104,-0.077327
105953,-0.585167,-0.953306,0.471442,-1.550472,-0.164113,0.690341,-0.661419,-0.313284,2.387977,-1.122356,0.248482,0.352387,1.569433,1.687026,-1.691262,0.294295,-0.570999,1.384324,1.474120,-0.354669,1.586726,0.948233,1.218927,-0.236673,-0.456812
105954,-0.817281,-0.773258,0.377383,-2.229003,-0.775865,0.016663,-0.972299,-1.107700,0.080654,-1.426960,1.435282,0.646707,-0.565155,0.736350,-0.533782,0.869307,0.083488,0.743615,-0.190522,0.450319,1.373391,-2.473032,-0.675703,-1.654510,-0.436434
105955,0.820898,2.566659,-1.139012,-1.087720,-0.882380,0.023009,0.865611,-0.638003,-0.241065,0.284392,-0.825122,-0.319205,0.573905,-0.040797,0.764498,-0.749637,-0.304107,1.387861,0.274744,-0.809767,0.794224,-0.720692,-0.522700,-0.503203,-0.016534
105956,1.345441,-2.078497,-1.124094,0.852998,1.522208,1.172817,-1.427999,1.065105,-0.083556,0.563189,-0.604987,-0.077965,0.071444,0.179522,0.077760,0.637188,-0.088793,0.668683,-1.599177,-1.281304,0.376625,0.347475,-1.584887,0.595335,-1.202911
105957,-0.553623,-1.399522,1.214306,0.593298,0.251815,0.611840,0.655074,0.297448,-0.055488,0.906082,0.348381,-1.018906,0.947671,-1.170336,0.642391,0.380683,-0.717991,2.594054,-0.436832,-0.194397,-0.893633,0.587024,0.092595,0.447967,-1.345901
105958,0.687754,1.025023,-1.526591,0.379718,1.101868,0.459403,-0.284667,1.095366,0.887939,0.802850,-1.056742,1.054323,-1.133581,-1.748094,0.106696,1.099730,-0.303751,0.362580,0.986814,-0.158048,-1.051264,0.737046,-1.515441,0.473056,-0.772429
105959,0.890427,-1.770109,-1.129424,1.022374,1.780356,1.107722,-1.017259,1.224995,-0.282198,1.942974,-1.926169,0.642182,0.646000,0.292602,-2.476703,0.231196,0.979957,0.652821,0.644054,-0.063268,-0.860931,-0.211724,1.976510,-0.528000,0.439937
105960,-0.287069,-0.137850,-0.014148,-0.145940,-1.236334,-0.559451,0.076546,-0.663001,0.520500,-0.744619,-0.616165,0.008975,0.223440,-0.408952,-0.306692,0.747924,1.186221,0.311633,-0.509454,1.796851,0.512780,-0.741039,-0.045179,-1.071762,-0.420104
105961,-0.210787,1.257984,-0.837056,0.221119,-1.449089,-0.386257,-0.074958,-0.967872,0.919208,-3.252007,-0.453094,-0.326705,-0.327608,-0.691870,-2.270004,-0.285544,0.792069,1.066839,0.645845,-0.276959,-0.463424,-2.094889,0.384230,-1.063696,1.596893
105962,1.767414,1.079352,-0.472457,-1.601261,-1.785694,1.188624,0.777491,-0.630460,-1.249134,-1.738508,-1.954789,1.229688,1.128255,0.646810,-1.140765,-0.493202,0.968535,-0.263691,0.761806,-1.894999,-0.045250,-1.122970,0.869130,1.067680,0.420333
105963,1.424148,-0.176169,0.373627,2.178379,0.190342,1.105749,1.502327,0.400381,1.677746,0.117925,-0.824419,-1.049867,0.349089,-0.153482,0.136322,0.891859,-0.353759,0.425157,-0.633537,0.668002,0.095948,-0.086450,0.766898,-0.764183,-1.936573
105964,2.431568,-1.166063,-0.893063,0.712962,1.309522,2.440780,-0.780577,0.583268,1.339101,-0.450067,0.076149,0.988373,-0.668805,1.370283,0.416662,0.956303,1.632152,-0.136884,1.761719,-0.509513,-0.362505,1.430967,-1.222601,-1.514985,0.828048
105965,0.273252,0.525061,0.131825,2.256660,1.022706,-0.093114,0.382412,0.507951,-0.457905,0.099343,-0.022775,-0.972029,-0.229959,-0.236983,0.480664,1.276533,-0.352041,-1.064229,-0.245154,0.003230,-0.756184,0.601606,0.318592,-1.884240,0.876365
105966,0.419312,0.365911,0.786412,-1.370936,0.368777,0.451143,-1.024563,0.269667,1.042769,-0.482164,1.191413,-0.921530,0.742655,0.390570,0.054146,0.237068,-0.371834,2.590324,0.421060,-0.761780,-0.936050,-0.225462,-1.504742,-0.263492,-0.753803
105967,0.428371,1.348475,0.533637,1.847635,-1.034043,-0.156905,0.916539,-0.546928,0.908901,-0.913756,-0.941211,0.417739,0.524285,-0.019721,-0.176983,-0.921075,-0.088235,-0.853020,0.373743,0.884482,0.231926,-0.296208,-0.700705,-0.241551,0.284736
105968,0.003971,-0.172750,-0.208246,0.661220,-0.941306,0.729397,-0.445387,-0.883849,0.951372,-0.065194,-1.077643,1.149026,1.527191,-0.519012,0.727142,0.186000,-0.182428,-0.457757,0.337221,-0.002267,2.317680,0.377879,-0.519097,0.715958,1.215133
105969,-0.142237,1.222766,0.754859,0.323343,1.649902,-0.482109,-0.475388,0.725488,-0.895137,-0.538501,0.123755,-0.671356,1.259309,0.847645,-0.471603,1.462457,-1.552130,0.073719,-1.070903,0.095451,1.000282,-0.197208,0.345581,-2.119478,0.357513
105970,-0.193795,-1.230920,1.440978,-0.010637,-0.913258,-0.061118,-0.046251,-0.588305,-0.183271,1.016561,-0.510931,0.090624,-0.390371,0.921077,-0.266300,-0.974129,1.434965,-0.385439,-0.381812,-1.665493,-0.699725,0.357132,-1.060237,-0.723665,-0.384947
105971,0.207931,-1.319828,0.643455,0.550108,-0.451478,0.730638,0.345016,-0.317836,0.313009,0.846453,-0.224496,-2.618566,-0.877331,0.045525,0.620430,-0.647267,0.847341,0.802948,-0.621969,-0.255955,-1.658158,-0.030478,1.418880,0.169935,1.332792
105972,-0.042464,-1.167232,0.025327,-0.137762,0.966719,0.362616,0.251221,0.862567,-0.572354,-0.400634,0.355466,0.490235,-1.804344,1.227642,0.431898,0.306488,1.236876,1.481100,0.285126,0.653027,0.083235,0.347348,1.863253,1.386250,0.568952
105973,-1.264034,2.823478,-0.072039,-1.393760,-0.388045,-1.610703,0.421566,-0.500116,0.399635,-1.002102,-0.842815,-1.675865,0.641591,-0.934697,0.692408,-0.329784,-0.176532,0.221176,-0.432663,-1.888628,0.735921,0.228981,-1.112000,-0.027555,-0.700447
105974,-1.047328,0.233418,-0.373389,1.289605,-0.466111,-0.683147,-0.840901,-0.270315,2.162533,0.940767,-0.354155,0.433265,-1.276255,-0.461828,0.027974,0.057359,-0.534876,0.310479,-0.316392,-0.143758,-0.582795,-1.562183,1.462578,0.570901,0.491636
105975,2.840367,2.736500,-0.119296,0.686902,-1.812460,2.190697,0.059550,-0.797886,-0.975594,0.188166,1.201290,0.033400,0.838805,-0.963398,1.431278,0.001079,0.327457,0.845440,0.621942,0.062718,-0.604027,-0.795452,-0.201078,-0.767876,-0.694705
105976,-0.124887,0.669512,0.595863,-0.606157,1.689307,0.101061,-0.341650,0.994861,-1.681221,-1.020637,-0.052284,-0.042399,-1.048440,0.652216,-1.025000,-0.285583,-0.399118,-0.722868,-0.300052,1.399097,-0.346382,-0.284051,-0.828191,-0.138697,1.189568
105977,-1.773947,0.684096,0.138603,1.918979,0.105407,-1.829045,0.158705,0.199769,-1.746791,-1.563976,-0.636528,-1.090378,1.568325,0.159535,0.305577,3.071594,1.235481,0.247569,0.543067,-1.927657,-1.638680,-0.017509,-0.473542,-1.053779,0.111880
105978,-0.729113,-1.218625,0.243513,-0.321362,-0.654925,-0.181833,0.506619,-0.529576,-1.035259,-1.374775,-1.171872,-0.596090,-0.415725,-0.805729,0.055548,0.325457,2.145019,-0.456884,2.445245,-0.823667,-1.764731,1.646234,-0.792333,0.151703,0.860585
105979,0.045716,-0.767353,0.101905,0.028246,-0.269834,1.267534,0.646849,0.082686,-0.342409,-1.658042,-0.235605,-0.417479,-1.272601,2.147857,-0.006333,-0.382064,-0.436982,0.468383,0.147945,-0.124193,-1.431319,-0.130965,-0.477861,2.556743,-0.472146
105980,1.911036,0.336851,0.311216,-0.265450,0.343245,2.001826,0.250744,0.445982,-0.302766,-0.187739,0.422915,-0.892887,-0.490179,0.987063,-0.918922,0.991321,-1.733510,-0.296857,-0.310591,0.878679,-0.405417,-0.392516,-0.137695,0.195181,0.133045
105981,0.422516,2.351320,-0.248424,-0.351549,-1.744474,-0.144764,-0.115605,-1.135354,-1.647232,0.317022,-0.893207,1.187529,-0.446351,-2.119573,-0.021440,-0.740339,0.399709,0.668846,0.228173,-1.002436,0.336283,1.657036,0.899639,-0.399633,0.144114
105982,1.236190,-0.659200,1.008055,-1.398015,0.397918,1.303637,-1.456859,0.323022,-0.100544,-0.972260,0.005466,-0.322783,-1.404371,-0.963236,-0.536494,-0.253006,-0.144279,0.578800,-1.452692,0.462488,-1.395773,-0.109852,-0.064016,0.069304,0.113967
105983,0.139001,1.007911,-1.203468,-0.651278,-0.379210,0.207344,0.930943,-0.546945,0.197136,1.350125,-0.761330,-0.600942,1.006220,1.724982,0.431950,0.421616,-0.564936,-0.326261,0.394875,1.499531,0.053443,-0.006774,0.037636,-0.993708,-0.271618
105984,-0.149194,0.505101,-1.168768,-0.346161,0.103110,-0.062588,-0.258186,-0.213151,-0.169413,-1.002538,-0.186916,1.036820,-0.394109,0.096831,0.634075,0.713920,-0.064529,-0.998321,-0.578985,0.223177,0.546698,-1.369770,-0.162321,0.317703,-0.437811
105985,0.901900,-0.189192,1.819464,-1.297178,-0.182877,0.931082,-2.314278,0.072197,0.251214,0.025268,-2.684940,-1.058402,1.013816,2.381374,-1.074761,-0.536082,0.011625,-0.422042,-0.461712,-1.840829,-0.715411,-0.152771,0.522615,-1.405057,0.326289
105986,1.493354,0.032598,-0.786432,0.965438,-0.218175,1.362864,-0.649382,-0.100354,1.822958,-0.989694,0.136226,0.610730,0.743720,1.868344,-0.732117,0.620620,0.674876,0.365858,0.976305,-0.317763,0.297839,0.089486,0.833732,0.878897,-0.174068
105987,0.631223,0.932205,1.437539,-1.016107,-0.402341,0.622049,-1.322291,-0.420174,0.021664,-0.330140,0.515625,-0.479952,1.463103,0.719136,0.737238,-0.507313,0.174110,-0.722925,0.860093,0.528135,1.339627,2.982866,-0.838951,-1.224658,-1.131867
105988,0.148502,0.003799,0.576758,-0.502480,0.674170,-0.118528,-0.071780,0.961765,-1.814810,0.791583,-1.538144,-0.197573,0.208285,1.607939,-0.479854,1.345683,1.276522,-0.813355,0.622972,-0.139202,-0.466029,-2.584353,1.284854,1.128247,-0.602418
105989,-0.137199,0.620213,-0.271645,0.794068,0.882050,-0.566370,-0.088218,1.077673,0.044007,-0.039950,-0.202449,0.365339,-0.270122,-1.206995,0.495477,1.667801,-0.781330,-1.284589,-1.278246,0.909415,0.047442,-0.606367,-2.016550,0.227475,-0.162085
105990,-0.475529,-1.146322,0.348369,-0.547718,-2.566764,-0.455081,0.383221,-0.779633,-0.883183,0.447229,0.981355,0.254416,0.980021,2.341277,-0.826993,-0.117524,-0.552913,0.370828,-0.625457,-0.811605,0.572281,1.320328,-1.877446,-0.017266,1.187733
105991,0.497369,-0.600879,0.375586,-0.256496,-1.722566,1.147137,0.106636,-1.182751,-0.494492,-2.334239,-0.502145,-0.090741,1.619339,-0.072043,-3.105001,-0.611752,-0.539528,-2.225326,0.475626,0.661216,0.801670,-0.739206,0.162071,-0.606039,2.363420
105992,0.143601,0.423553,0.859288,-0.484099,-0.592313,-0.095991,-0.906393,-0.685685,1.418517,-1.023255,-1.186710,-1.206987,0.618193,0.013023,-0.488757,-0.324948,-0.605754,0.063539,-0.694900,0.025805,-0.277719,-3.335175,-0.390282,0.306089,1.489335
105993,1.617957,0.406159,0.424231,0.260087,-0.562038,0.744423,0.564966,-0.663785,-0.032866,1.231462,0.719514,-0.719823,-0.640349,0.454157,-0.956904,0.591317,-1.161829,-1.731978,-0.174121,0.234433,-0.698637,0.232243,0.110976,-0.882367,1.083940
105994,-0.497081,0.034168,-0.547910,-0.531182,-0.751943,-0.763847,0.068077,-0.424850,0.820756,1.905290,0.181913,0.562217,-0.712255,-1.879558,-0.012390,0.687716,0.945892,0.192194,-0.880996,0.996263,0.682730,-0.256930,0.328335,-0.625609,-1.256876
105995,-1.611583,-0.964230,0.416564,-1.593990,0.101321,-1.391615,-1.351039,0.163048,-0.581846,-0.546998,0.343526,0.571583,-1.717327,0.461009,-0.128004,0.642200,1.240773,-0.110173,0.117192,-0.616849,1.040633,-1.518653,0.987352,-0.431446,0.883532
105996,0.499686,1.511053,0.344770,0.844893,-0.856493,0.576759,0.063833,-1.043879,0.644496,1.331086,1.920895,0.067924,-0.595897,-1.164719,-0.014953,-0.484389,1.750758,0.340960,0.586516,-1.839387,-0.900584,-1.229554,1.447031,0.171279,1.428627
105997,-1.192827,0.711133,-0.742686,0.771880,-0.600859,-0.766198,-0.786259,-0.749969,-1.154658,0.352394,-0.387261,-0.110528,-0.570388,-1.552304,0.846850,0.857244,0.438871,0.223269,0.856242,1.447887,-1.426201,-0.529792,-0.338161,1.235908,-1.128731
105998,0.791189,-0.047765,0.520318,0.462819,-1.581294,0.192339,0.589214,-1.000285,0.015422,1.140480,-2.385787,-0.411276,-2.289897,-1.361261,0.872950,0.926539,1.754052,-1.604059,-1.052291,-0.568867,0.552187,-0.482156,-1.586070,0.326369,-1.126437
105999,-0.343507,1.471532,0.559039,0.497159,-1.398938,-0.915029,0.066791,-1.182941,-0.886546,-1.841974,-0.976116,0.103358,0.010366,1.197968,-1.245099,0.058411,0.280992,-1.098674,0.411339,1.639097,-0.197178,-0.073456,-1.320973,0.421962,-0.876265
106000,-0.034904,0.786524,0.499419,0.120353,0.065493,-0.496301,-0.275054,0.361211,-1.813210,-0.974207,2.045850,0.438525,0.294730,-0.164048,-1.244570,-1.583741,-0.449517,-1.456100,-0.810211,-0.931725,0.943605,-2.906477,-1.370110,-0.213563,-0.241695
106001,0.502357,0.266969,0.143244,-0.136987,-0.090427,0.640882,-0.048962,-0.437995,1.001569,-0.849418,0.799154,-0.651699,-0.598342,0.583310,-1.488385,1.161671,1.219600,-0.380166,-0.387813,-0.743725,-1.291885,-1.315467,-0.358191,0.209330,2.283026
106002,-1.115901,-0.978084,-0.158022,0.147944,-1.203680,-1.198781,0.415747,-0.889120,0.352508,0.013109,-0.465580,0.095675,0.179749,0.646266,-0.687311,0.390964,-0.192151,0.244100,1.006412,0.742594,1.727261,0.301992,0.239123,0.587292,1.053390
106003,-0.887946,-1.000164,0.955842,-0.494863,-1.080194,-0.563393,-0.734450,-1.016425,-1.014912,0.610784,2.480019,-1.673541,0.837122,1.175752,1.791995,-0.243677,-0.892537,-0.196655,0.531142,-0.152793,0.820760,-0.837389,-0.218727,-1.450341,-1.074124
106004,0.509364,0.829450,-0.045922,0.648442,0.221677,-0.393918,-0.897755,0.000029,-1.335878,-2.043529,-1.285327,-0.628066,-0.264908,-1.911372,0.423715,0.984419,1.169029,-0.644018,1.921591,0.091987,-1.269239,-0.230482,0.727494,0.470985,2.691058
106005,-0.670401,-0.777600,-1.153626,-2.290300,-0.501911,-0.244480,2.390237,-0.437726,0.801599,1.771567,0.661000,0.555826,-1.280002,-0.705758,0.700357,-0.935743,0.007993,-0.431963,-0.773462,-1.326754,1.181548,-0.985437,0.210271,-0.082274,0.718805
106006,-1.184115,-1.182670,0.122003,-1.041147,-0.921381,-0.168329,0.089601,-0.937811,0.190590,-0.066643,1.406322,-0.652277,-0.180609,0.563772,-0.373982,1.405174,-0.814114,-0.175605,-0.311989,1.750219,0.600365,0.715065,-0.048539,-0.838072,0.297934
106007,-1.056827,-1.566825,0.591900,0.225742,-0.744371,-0.187508,0.189229,-0.559341,-0.489589,-1.163461,-0.960812,1.804454,-0.375897,-1.018507,-0.405996,-1.962695,-1.475991,-0.495000,-0.545744,-1.378474,1.212181,-0.838523,-0.516570,-2.943485,-1.760625
106008,-0.361891,-0.557996,-2.288792,-0.791849,-0.266911,-0.267551,2.146555,-0.462034,-1.352286,-0.009111,0.675415,0.711827,1.804223,0.441257,0.875627,-1.408672,-0.188623,1.085912,0.225015,0.600969,1.443561,-0.240461,-0.419974,0.294874,-0.415087
106009,1.416535,-0.262597,-0.222886,0.964052,0.519348,1.233533,-0.435635,0.484321,-0.133696,0.646070,-0.230203,-1.135157,0.722724,2.003695,1.384693,-0.262930,-0.100117,0.969964,0.586082,0.515687,-0.146730,0.566924,2.532627,1.157756,-0.027747
106010,-2.212206,1.346537,-1.126179,0.051400,0.424653,-1.784218,0.080635,0.490351,-0.097735,-1.172964,-1.230471,-0.208902,1.158936,-0.894713,0.917769,0.936849,-0.055030,1.352672,1.160699,-1.804343,-1.792057,-0.798295,0.156829,0.557860,1.040746
106011,0.733400,2.629685,-0.522224,0.140597,0.553442,0.713769,0.120039,0.438600,-0.777716,0.283523,-1.183056,1.027391,0.695706,-0.589115,0.253006,0.134893,0.497089,-0.517121,-1.273486,-0.405801,-0.369187,-0.741354,-0.465070,1.992752,-2.290513
106012,-0.943006,-0.085736,0.244032,1.700562,2.187697,-0.444309,0.307935,0.735041,-1.297465,1.225048,-1.626016,0.046741,-1.100511,1.195775,-0.390756,-0.060509,-0.590150,-1.165341,0.565342,-1.026563,0.030767,-0.064317,0.158011,-0.403682,0.516171
106013,0.791702,-0.089712,-0.266924,-0.515706,-0.123037,0.218280,0.195505,-0.115182,0.277849,-0.272425,1.289697,-0.043105,1.685594,-0.310008,0.122118,-1.072571,0.366353,-0.000917,0.498512,-0.536256,0.758059,-0.481325,-1.800617,2.457469,-0.865580
106014,0.552655,-0.931204,0.075500,1.636364,-0.997052,1.402612,0.296502,-0.734560,-1.076283,0.462613,-0.618280,-0.442224,-0.913234,-0.565236,-0.504699,1.318661,-0.390314,1.811774,-0.450357,-1.594293,0.342963,1.145731,-0.409128,-0.282527,-0.769684
